datetime,date,hour,cnt
2011-03-21 16:00:00,2011-03-21,16,137.0
2011-03-21 17:00:00,2011-03-21,17,271.0
2011-03-21 18:00:00,2011-03-21,18,273.0
2011-03-21 19:00:00,2011-03-21,19,217.0
2011-03-21 20:00:00,2011-03-21,20,120.0
2011-03-21 21:00:00,2011-03-21,21,91.0
2011-03-21 22:00:00,2011-03-21,22,78.0
2011-03-21 23:00:00,2011-03-21,23,30.0
2011-03-22 00:00:00,2011-03-22,0,11.0
2011-03-22 01:00:00,2011-03-22,1,19.0
2011-03-22 02:00:00,2011-03-22,2,1.0
2011-03-22 03:00:00,2011-03-22,3,5.0
2011-03-23 04:00:00,2011-03-23,4,0.0
2011-03-23 05:00:00,2011-03-23,5,10.0
2011-03-23 06:00:00,2011-03-23,6,43.0
2011-03-23 07:00:00,2011-03-23,7,117.0
2011-03-23 08:00:00,2011-03-23,8,257.0
2011-03-23 09:00:00,2011-03-23,9,182.0
2011-03-23 10:00:00,2011-03-23,10,75.0
2011-03-23 11:00:00,2011-03-23,11,71.0
2011-03-23 12:00:00,2011-03-23,12,86.0
2011-03-23 13:00:00,2011-03-23,13,107.0
2011-03-23 14:00:00,2011-03-23,14,84.0
2011-03-23 15:00:00,2011-03-23,15,84.0
2011-03-23 16:00:00,2011-03-23,16,136.0
2011-03-23 17:00:00,2011-03-23,17,269.0
2011-03-23 18:00:00,2011-03-23,18,237.0
2011-03-23 19:00:00,2011-03-23,19,158.0
2011-03-23 20:00:00,2011-03-23,20,73.0
2011-03-23 21:00:00,2011-03-23,21,22.0
2011-03-23 22:00:00,2011-03-23,22,43.0
2011-03-23 23:00:00,2011-03-23,23,24.0
2011-03-24 00:00:00,2011-03-24,0,11.0
2011-03-24 01:00:00,2011-03-24,1,3.0
2011-03-24 02:00:00,2011-03-24,2,6.0
2011-03-24 03:00:00,2011-03-24,3,1.0
2011-03-27 05:00:00,2011-03-27,5,0.0
2011-03-27 06:00:00,2011-03-27,6,2.0
2011-03-27 07:00:00,2011-03-27,7,7.0
2011-03-27 08:00:00,2011-03-27,8,13.0
2011-03-27 09:00:00,2011-03-27,9,53.0
2011-03-27 10:00:00,2011-03-27,10,83.0
2011-03-27 11:00:00,2011-03-27,11,106.0
2011-03-27 12:00:00,2011-03-27,12,152.0
2011-03-27 13:00:00,2011-03-27,13,145.0
2011-03-27 14:00:00,2011-03-27,14,164.0
2011-03-27 15:00:00,2011-03-27,15,171.0
2011-03-27 16:00:00,2011-03-27,16,141.0
2011-03-27 17:00:00,2011-03-27,17,158.0
2011-03-27 18:00:00,2011-03-27,18,135.0
2011-03-27 19:00:00,2011-03-27,19,102.0
2011-03-27 20:00:00,2011-03-27,20,57.0
2011-03-27 21:00:00,2011-03-27,21,36.0
2011-03-27 22:00:00,2011-03-27,22,29.0
2011-03-27 23:00:00,2011-03-27,23,19.0
2011-03-28 00:00:00,2011-03-28,0,12.0
2011-03-28 01:00:00,2011-03-28,1,6.0
2011-03-28 02:00:00,2011-03-28,2,5.0
2011-03-28 03:00:00,2011-03-28,3,2.0
2011-03-28 04:00:00,2011-03-28,4,0.0
2011-03-28 04:00:00,2011-03-28,4,0.0
2011-03-28 05:00:00,2011-03-28,5,8.0
2011-03-28 06:00:00,2011-03-28,6,40.0
2011-03-28 07:00:00,2011-03-28,7,109.0
2011-03-28 08:00:00,2011-03-28,8,250.0
2011-03-28 09:00:00,2011-03-28,9,121.0
2011-03-28 10:00:00,2011-03-28,10,68.0
2011-03-28 11:00:00,2011-03-28,11,56.0
2011-03-28 12:00:00,2011-03-28,12,78.0
2011-03-28 13:00:00,2011-03-28,13,83.0
2011-03-28 14:00:00,2011-03-28,14,78.0
2011-03-28 15:00:00,2011-03-28,15,72.0
2011-03-28 16:00:00,2011-03-28,16,129.0
2011-03-28 17:00:00,2011-03-28,17,248.0
2011-03-28 18:00:00,2011-03-28,18,238.0
2011-03-28 19:00:00,2011-03-28,19,171.0
2011-03-28 20:00:00,2011-03-28,20,111.0
2011-03-28 21:00:00,2011-03-28,21,61.0
2011-03-28 22:00:00,2011-03-28,22,40.0
2011-03-28 23:00:00,2011-03-28,23,18.0
2011-03-29 00:00:00,2011-03-29,0,16.0
2011-03-29 01:00:00,2011-03-29,1,4.0
2011-03-29 02:00:00,2011-03-29,2,3.0
2011-03-29 03:00:00,2011-03-29,3,3.0
2011-04-11 03:00:00,2011-04-11,3,0.0
2011-04-11 04:00:00,2011-04-11,4,1.0
2011-04-11 05:00:00,2011-04-11,5,13.0
2011-04-11 06:00:00,2011-04-11,6,61.0
2011-04-11 07:00:00,2011-04-11,7,173.0
2011-04-11 08:00:00,2011-04-11,8,307.0
2011-04-11 09:00:00,2011-04-11,9,161.0
2011-04-11 10:00:00,2011-04-11,10,96.0
2011-04-11 11:00:00,2011-04-11,11,103.0
2011-04-11 12:00:00,2011-04-11,12,134.0
2011-04-11 13:00:00,2011-04-11,13,138.0
2011-04-11 14:00:00,2011-04-11,14,144.0
2011-04-11 15:00:00,2011-04-11,15,139.0
2011-04-11 16:00:00,2011-04-11,16,232.0
2011-04-11 17:00:00,2011-04-11,17,451.0
2011-04-11 18:00:00,2011-04-11,18,376.0
2011-04-11 19:00:00,2011-04-11,19,282.0
2011-04-11 20:00:00,2011-04-11,20,160.0
2011-04-11 21:00:00,2011-04-11,21,156.0
2011-04-11 22:00:00,2011-04-11,22,88.0
2011-04-11 23:00:00,2011-04-11,23,54.0
2011-04-12 00:00:00,2011-04-12,0,24.0
2011-04-12 01:00:00,2011-04-12,1,13.0
2011-04-12 02:00:00,2011-04-12,2,14.0
2011-08-27 18:00:00,2011-08-27,18,0.0
2011-08-27 19:00:00,2011-08-27,19,0.0
2011-08-27 20:00:00,2011-08-27,20,0.0
2011-08-27 21:00:00,2011-08-27,21,0.0
2011-08-27 22:00:00,2011-08-27,22,0.0
2011-08-27 23:00:00,2011-08-27,23,0.0
2011-08-28 00:00:00,2011-08-28,0,0.0
2011-08-28 01:00:00,2011-08-28,1,0.0
2011-08-28 02:00:00,2011-08-28,2,0.0
2011-08-28 03:00:00,2011-08-28,3,0.0
2011-08-28 04:00:00,2011-08-28,4,0.0
2011-08-28 05:00:00,2011-08-28,5,0.0
2011-08-28 06:00:00,2011-08-28,6,0.0
2011-08-28 07:00:00,2011-08-28,7,1.0
2011-08-28 08:00:00,2011-08-28,8,8.0
2011-08-28 09:00:00,2011-08-28,9,51.0
2011-08-28 10:00:00,2011-08-28,10,140.0
2011-08-28 11:00:00,2011-08-28,11,236.0
2011-08-28 12:00:00,2011-08-28,12,305.0
2011-08-28 13:00:00,2011-08-28,13,423.0
2011-08-28 14:00:00,2011-08-28,14,440.0
2011-08-28 15:00:00,2011-08-28,15,467.0
2011-08-28 16:00:00,2011-08-28,16,487.0
2011-08-28 17:00:00,2011-08-28,17,394.0
2011-08-27 19:00:00,2011-08-27,19,0.0
2011-08-27 20:00:00,2011-08-27,20,0.0
2011-08-27 21:00:00,2011-08-27,21,0.0
2011-08-27 22:00:00,2011-08-27,22,0.0
2011-08-27 23:00:00,2011-08-27,23,0.0
2011-08-28 00:00:00,2011-08-28,0,0.0
2011-08-28 01:00:00,2011-08-28,1,0.0
2011-08-28 02:00:00,2011-08-28,2,0.0
2011-08-28 03:00:00,2011-08-28,3,0.0
2011-08-28 04:00:00,2011-08-28,4,0.0
2011-08-28 05:00:00,2011-08-28,5,0.0
2011-08-28 06:00:00,2011-08-28,6,0.0
2011-08-28 07:00:00,2011-08-28,7,1.0
2011-08-28 08:00:00,2011-08-28,8,8.0
2011-08-28 09:00:00,2011-08-28,9,51.0
2011-08-28 10:00:00,2011-08-28,10,140.0
2011-08-28 11:00:00,2011-08-28,11,236.0
2011-08-28 12:00:00,2011-08-28,12,305.0
2011-08-28 13:00:00,2011-08-28,13,423.0
2011-08-28 14:00:00,2011-08-28,14,440.0
2011-08-28 15:00:00,2011-08-28,15,467.0
2011-08-28 16:00:00,2011-08-28,16,487.0
2011-08-28 17:00:00,2011-08-28,17,394.0
2011-08-28 18:00:00,2011-08-28,18,398.0
2011-08-27 20:00:00,2011-08-27,20,0.0
2011-08-27 21:00:00,2011-08-27,21,0.0
2011-08-27 22:00:00,2011-08-27,22,0.0
2011-08-27 23:00:00,2011-08-27,23,0.0
2011-08-28 00:00:00,2011-08-28,0,0.0
2011-08-28 01:00:00,2011-08-28,1,0.0
2011-08-28 02:00:00,2011-08-28,2,0.0
2011-08-28 03:00:00,2011-08-28,3,0.0
2011-08-28 04:00:00,2011-08-28,4,0.0
2011-08-28 05:00:00,2011-08-28,5,0.0
2011-08-28 06:00:00,2011-08-28,6,0.0
2011-08-28 07:00:00,2011-08-28,7,1.0
2011-08-28 08:00:00,2011-08-28,8,8.0
2011-08-28 09:00:00,2011-08-28,9,51.0
2011-08-28 10:00:00,2011-08-28,10,140.0
2011-08-28 11:00:00,2011-08-28,11,236.0
2011-08-28 12:00:00,2011-08-28,12,305.0
2011-08-28 13:00:00,2011-08-28,13,423.0
2011-08-28 14:00:00,2011-08-28,14,440.0
2011-08-28 15:00:00,2011-08-28,15,467.0
2011-08-28 16:00:00,2011-08-28,16,487.0
2011-08-28 17:00:00,2011-08-28,17,394.0
2011-08-28 18:00:00,2011-08-28,18,398.0
2011-08-28 19:00:00,2011-08-28,19,380.0
2011-08-27 21:00:00,2011-08-27,21,0.0
2011-08-27 22:00:00,2011-08-27,22,0.0
2011-08-27 23:00:00,2011-08-27,23,0.0
2011-08-28 00:00:00,2011-08-28,0,0.0
2011-08-28 01:00:00,2011-08-28,1,0.0
2011-08-28 02:00:00,2011-08-28,2,0.0
2011-08-28 03:00:00,2011-08-28,3,0.0
2011-08-28 04:00:00,2011-08-28,4,0.0
2011-08-28 05:00:00,2011-08-28,5,0.0
2011-08-28 06:00:00,2011-08-28,6,0.0
2011-08-28 07:00:00,2011-08-28,7,1.0
2011-08-28 08:00:00,2011-08-28,8,8.0
2011-08-28 09:00:00,2011-08-28,9,51.0
2011-08-28 10:00:00,2011-08-28,10,140.0
2011-08-28 11:00:00,2011-08-28,11,236.0
2011-08-28 12:00:00,2011-08-28,12,305.0
2011-08-28 13:00:00,2011-08-28,13,423.0
2011-08-28 14:00:00,2011-08-28,14,440.0
2011-08-28 15:00:00,2011-08-28,15,467.0
2011-08-28 16:00:00,2011-08-28,16,487.0
2011-08-28 17:00:00,2011-08-28,17,394.0
2011-08-28 18:00:00,2011-08-28,18,398.0
2011-08-28 19:00:00,2011-08-28,19,380.0
2011-08-28 20:00:00,2011-08-28,20,214.0
2011-08-27 22:00:00,2011-08-27,22,0.0
2011-08-27 23:00:00,2011-08-27,23,0.0
2011-08-28 00:00:00,2011-08-28,0,0.0
2011-08-28 01:00:00,2011-08-28,1,0.0
2011-08-28 02:00:00,2011-08-28,2,0.0
2011-08-28 03:00:00,2011-08-28,3,0.0
2011-08-28 04:00:00,2011-08-28,4,0.0
2011-08-28 05:00:00,2011-08-28,5,0.0
2011-08-28 06:00:00,2011-08-28,6,0.0
2011-08-28 07:00:00,2011-08-28,7,1.0
2011-08-28 08:00:00,2011-08-28,8,8.0
2011-08-28 09:00:00,2011-08-28,9,51.0
2011-08-28 10:00:00,2011-08-28,10,140.0
2011-08-28 11:00:00,2011-08-28,11,236.0
2011-08-28 12:00:00,2011-08-28,12,305.0
2011-08-28 13:00:00,2011-08-28,13,423.0
2011-08-28 14:00:00,2011-08-28,14,440.0
2011-08-28 15:00:00,2011-08-28,15,467.0
2011-08-28 16:00:00,2011-08-28,16,487.0
2011-08-28 17:00:00,2011-08-28,17,394.0
2011-08-28 18:00:00,2011-08-28,18,398.0
2011-08-28 19:00:00,2011-08-28,19,380.0
2011-08-28 20:00:00,2011-08-28,20,214.0
2011-08-28 21:00:00,2011-08-28,21,184.0
2011-08-27 23:00:00,2011-08-27,23,0.0
2011-08-28 00:00:00,2011-08-28,0,0.0
2011-08-28 01:00:00,2011-08-28,1,0.0
2011-08-28 02:00:00,2011-08-28,2,0.0
2011-08-28 03:00:00,2011-08-28,3,0.0
2011-08-28 04:00:00,2011-08-28,4,0.0
2011-08-28 05:00:00,2011-08-28,5,0.0
2011-08-28 06:00:00,2011-08-28,6,0.0
2011-08-28 07:00:00,2011-08-28,7,1.0
2011-08-28 08:00:00,2011-08-28,8,8.0
2011-08-28 09:00:00,2011-08-28,9,51.0
2011-08-28 10:00:00,2011-08-28,10,140.0
2011-08-28 11:00:00,2011-08-28,11,236.0
2011-08-28 12:00:00,2011-08-28,12,305.0
2011-08-28 13:00:00,2011-08-28,13,423.0
2011-08-28 14:00:00,2011-08-28,14,440.0
2011-08-28 15:00:00,2011-08-28,15,467.0
2011-08-28 16:00:00,2011-08-28,16,487.0
2011-08-28 17:00:00,2011-08-28,17,394.0
2011-08-28 18:00:00,2011-08-28,18,398.0
2011-08-28 19:00:00,2011-08-28,19,380.0
2011-08-28 20:00:00,2011-08-28,20,214.0
2011-08-28 21:00:00,2011-08-28,21,184.0
2011-08-28 22:00:00,2011-08-28,22,97.0
2011-08-28 00:00:00,2011-08-28,0,0.0
2011-08-28 01:00:00,2011-08-28,1,0.0
2011-08-28 02:00:00,2011-08-28,2,0.0
2011-08-28 03:00:00,2011-08-28,3,0.0
2011-08-28 04:00:00,2011-08-28,4,0.0
2011-08-28 05:00:00,2011-08-28,5,0.0
2011-08-28 06:00:00,2011-08-28,6,0.0
2011-08-28 07:00:00,2011-08-28,7,1.0
2011-08-28 08:00:00,2011-08-28,8,8.0
2011-08-28 09:00:00,2011-08-28,9,51.0
2011-08-28 10:00:00,2011-08-28,10,140.0
2011-08-28 11:00:00,2011-08-28,11,236.0
2011-08-28 12:00:00,2011-08-28,12,305.0
2011-08-28 13:00:00,2011-08-28,13,423.0
2011-08-28 14:00:00,2011-08-28,14,440.0
2011-08-28 15:00:00,2011-08-28,15,467.0
2011-08-28 16:00:00,2011-08-28,16,487.0
2011-08-28 17:00:00,2011-08-28,17,394.0
2011-08-28 18:00:00,2011-08-28,18,398.0
2011-08-28 19:00:00,2011-08-28,19,380.0
2011-08-28 20:00:00,2011-08-28,20,214.0
2011-08-28 21:00:00,2011-08-28,21,184.0
2011-08-28 22:00:00,2011-08-28,22,97.0
2011-08-28 23:00:00,2011-08-28,23,64.0
2011-08-28 01:00:00,2011-08-28,1,0.0
2011-08-28 02:00:00,2011-08-28,2,0.0
2011-08-28 03:00:00,2011-08-28,3,0.0
2011-08-28 04:00:00,2011-08-28,4,0.0
2011-08-28 05:00:00,2011-08-28,5,0.0
2011-08-28 06:00:00,2011-08-28,6,0.0
2011-08-28 07:00:00,2011-08-28,7,1.0
2011-08-28 08:00:00,2011-08-28,8,8.0
2011-08-28 09:00:00,2011-08-28,9,51.0
2011-08-28 10:00:00,2011-08-28,10,140.0
2011-08-28 11:00:00,2011-08-28,11,236.0
2011-08-28 12:00:00,2011-08-28,12,305.0
2011-08-28 13:00:00,2011-08-28,13,423.0
2011-08-28 14:00:00,2011-08-28,14,440.0
2011-08-28 15:00:00,2011-08-28,15,467.0
2011-08-28 16:00:00,2011-08-28,16,487.0
2011-08-28 17:00:00,2011-08-28,17,394.0
2011-08-28 18:00:00,2011-08-28,18,398.0
2011-08-28 19:00:00,2011-08-28,19,380.0
2011-08-28 20:00:00,2011-08-28,20,214.0
2011-08-28 21:00:00,2011-08-28,21,184.0
2011-08-28 22:00:00,2011-08-28,22,97.0
2011-08-28 23:00:00,2011-08-28,23,64.0
2011-08-29 00:00:00,2011-08-29,0,33.0
2011-08-28 02:00:00,2011-08-28,2,0.0
2011-08-28 03:00:00,2011-08-28,3,0.0
2011-08-28 04:00:00,2011-08-28,4,0.0
2011-08-28 05:00:00,2011-08-28,5,0.0
2011-08-28 06:00:00,2011-08-28,6,0.0
2011-08-28 07:00:00,2011-08-28,7,1.0
2011-08-28 08:00:00,2011-08-28,8,8.0
2011-08-28 09:00:00,2011-08-28,9,51.0
2011-08-28 10:00:00,2011-08-28,10,140.0
2011-08-28 11:00:00,2011-08-28,11,236.0
2011-08-28 12:00:00,2011-08-28,12,305.0
2011-08-28 13:00:00,2011-08-28,13,423.0
2011-08-28 14:00:00,2011-08-28,14,440.0
2011-08-28 15:00:00,2011-08-28,15,467.0
2011-08-28 16:00:00,2011-08-28,16,487.0
2011-08-28 17:00:00,2011-08-28,17,394.0
2011-08-28 18:00:00,2011-08-28,18,398.0
2011-08-28 19:00:00,2011-08-28,19,380.0
2011-08-28 20:00:00,2011-08-28,20,214.0
2011-08-28 21:00:00,2011-08-28,21,184.0
2011-08-28 22:00:00,2011-08-28,22,97.0
2011-08-28 23:00:00,2011-08-28,23,64.0
2011-08-29 00:00:00,2011-08-29,0,33.0
2011-08-29 01:00:00,2011-08-29,1,20.0
2011-08-28 03:00:00,2011-08-28,3,0.0
2011-08-28 04:00:00,2011-08-28,4,0.0
2011-08-28 05:00:00,2011-08-28,5,0.0
2011-08-28 06:00:00,2011-08-28,6,0.0
2011-08-28 07:00:00,2011-08-28,7,1.0
2011-08-28 08:00:00,2011-08-28,8,8.0
2011-08-28 09:00:00,2011-08-28,9,51.0
2011-08-28 10:00:00,2011-08-28,10,140.0
2011-08-28 11:00:00,2011-08-28,11,236.0
2011-08-28 12:00:00,2011-08-28,12,305.0
2011-08-28 13:00:00,2011-08-28,13,423.0
2011-08-28 14:00:00,2011-08-28,14,440.0
2011-08-28 15:00:00,2011-08-28,15,467.0
2011-08-28 16:00:00,2011-08-28,16,487.0
2011-08-28 17:00:00,2011-08-28,17,394.0
2011-08-28 18:00:00,2011-08-28,18,398.0
2011-08-28 19:00:00,2011-08-28,19,380.0
2011-08-28 20:00:00,2011-08-28,20,214.0
2011-08-28 21:00:00,2011-08-28,21,184.0
2011-08-28 22:00:00,2011-08-28,22,97.0
2011-08-28 23:00:00,2011-08-28,23,64.0
2011-08-29 00:00:00,2011-08-29,0,33.0
2011-08-29 01:00:00,2011-08-29,1,20.0
2011-08-29 02:00:00,2011-08-29,2,13.0
2011-08-28 04:00:00,2011-08-28,4,0.0
2011-08-28 05:00:00,2011-08-28,5,0.0
2011-08-28 06:00:00,2011-08-28,6,0.0
2011-08-28 07:00:00,2011-08-28,7,1.0
2011-08-28 08:00:00,2011-08-28,8,8.0
2011-08-28 09:00:00,2011-08-28,9,51.0
2011-08-28 10:00:00,2011-08-28,10,140.0
2011-08-28 11:00:00,2011-08-28,11,236.0
2011-08-28 12:00:00,2011-08-28,12,305.0
2011-08-28 13:00:00,2011-08-28,13,423.0
2011-08-28 14:00:00,2011-08-28,14,440.0
2011-08-28 15:00:00,2011-08-28,15,467.0
2011-08-28 16:00:00,2011-08-28,16,487.0
2011-08-28 17:00:00,2011-08-28,17,394.0
2011-08-28 18:00:00,2011-08-28,18,398.0
2011-08-28 19:00:00,2011-08-28,19,380.0
2011-08-28 20:00:00,2011-08-28,20,214.0
2011-08-28 21:00:00,2011-08-28,21,184.0
2011-08-28 22:00:00,2011-08-28,22,97.0
2011-08-28 23:00:00,2011-08-28,23,64.0
2011-08-29 00:00:00,2011-08-29,0,33.0
2011-08-29 01:00:00,2011-08-29,1,20.0
2011-08-29 02:00:00,2011-08-29,2,13.0
2011-08-29 03:00:00,2011-08-29,3,6.0
2011-08-28 05:00:00,2011-08-28,5,0.0
2011-08-28 06:00:00,2011-08-28,6,0.0
2011-08-28 07:00:00,2011-08-28,7,1.0
2011-08-28 08:00:00,2011-08-28,8,8.0
2011-08-28 09:00:00,2011-08-28,9,51.0
2011-08-28 10:00:00,2011-08-28,10,140.0
2011-08-28 11:00:00,2011-08-28,11,236.0
2011-08-28 12:00:00,2011-08-28,12,305.0
2011-08-28 13:00:00,2011-08-28,13,423.0
2011-08-28 14:00:00,2011-08-28,14,440.0
2011-08-28 15:00:00,2011-08-28,15,467.0
2011-08-28 16:00:00,2011-08-28,16,487.0
2011-08-28 17:00:00,2011-08-28,17,394.0
2011-08-28 18:00:00,2011-08-28,18,398.0
2011-08-28 19:00:00,2011-08-28,19,380.0
2011-08-28 20:00:00,2011-08-28,20,214.0
2011-08-28 21:00:00,2011-08-28,21,184.0
2011-08-28 22:00:00,2011-08-28,22,97.0
2011-08-28 23:00:00,2011-08-28,23,64.0
2011-08-29 00:00:00,2011-08-29,0,33.0
2011-08-29 01:00:00,2011-08-29,1,20.0
2011-08-29 02:00:00,2011-08-29,2,13.0
2011-08-29 03:00:00,2011-08-29,3,6.0
2011-08-29 04:00:00,2011-08-29,4,3.0
2011-08-28 06:00:00,2011-08-28,6,0.0
2011-08-28 07:00:00,2011-08-28,7,1.0
2011-08-28 08:00:00,2011-08-28,8,8.0
2011-08-28 09:00:00,2011-08-28,9,51.0
2011-08-28 10:00:00,2011-08-28,10,140.0
2011-08-28 11:00:00,2011-08-28,11,236.0
2011-08-28 12:00:00,2011-08-28,12,305.0
2011-08-28 13:00:00,2011-08-28,13,423.0
2011-08-28 14:00:00,2011-08-28,14,440.0
2011-08-28 15:00:00,2011-08-28,15,467.0
2011-08-28 16:00:00,2011-08-28,16,487.0
2011-08-28 17:00:00,2011-08-28,17,394.0
2011-08-28 18:00:00,2011-08-28,18,398.0
2011-08-28 19:00:00,2011-08-28,19,380.0
2011-08-28 20:00:00,2011-08-28,20,214.0
2011-08-28 21:00:00,2011-08-28,21,184.0
2011-08-28 22:00:00,2011-08-28,22,97.0
2011-08-28 23:00:00,2011-08-28,23,64.0
2011-08-29 00:00:00,2011-08-29,0,33.0
2011-08-29 01:00:00,2011-08-29,1,20.0
2011-08-29 02:00:00,2011-08-29,2,13.0
2011-08-29 03:00:00,2011-08-29,3,6.0
2011-08-29 04:00:00,2011-08-29,4,3.0
2011-08-29 05:00:00,2011-08-29,5,17.0
2011-09-06 01:00:00,2011-09-06,1,0.0
2011-09-06 02:00:00,2011-09-06,2,2.0
2011-09-06 03:00:00,2011-09-06,3,1.0
2011-09-06 04:00:00,2011-09-06,4,4.0
2011-09-06 05:00:00,2011-09-06,5,20.0
2011-09-06 06:00:00,2011-09-06,6,69.0
2011-09-06 07:00:00,2011-09-06,7,169.0
2011-09-06 08:00:00,2011-09-06,8,358.0
2011-09-06 09:00:00,2011-09-06,9,182.0
2011-09-06 10:00:00,2011-09-06,10,104.0
2011-09-06 11:00:00,2011-09-06,11,89.0
2011-09-06 12:00:00,2011-09-06,12,67.0
2011-09-06 13:00:00,2011-09-06,13,29.0
2011-09-06 14:00:00,2011-09-06,14,23.0
2011-09-06 15:00:00,2011-09-06,15,88.0
2011-09-06 16:00:00,2011-09-06,16,105.0
2011-09-06 17:00:00,2011-09-06,17,288.0
2011-09-06 18:00:00,2011-09-06,18,368.0
2011-09-06 19:00:00,2011-09-06,19,277.0
2011-09-06 20:00:00,2011-09-06,20,162.0
2011-09-06 21:00:00,2011-09-06,21,116.0
2011-09-06 22:00:00,2011-09-06,22,82.0
2011-09-06 23:00:00,2011-09-06,23,55.0
2011-09-07 00:00:00,2011-09-07,0,13.0
2011-09-08 02:00:00,2011-09-08,2,0.0
2011-09-08 03:00:00,2011-09-08,3,1.0
2011-09-08 04:00:00,2011-09-08,4,3.0
2011-09-08 05:00:00,2011-09-08,5,14.0
2011-09-08 06:00:00,2011-09-08,6,54.0
2011-09-08 07:00:00,2011-09-08,7,178.0
2011-09-08 08:00:00,2011-09-08,8,190.0
2011-09-08 09:00:00,2011-09-08,9,67.0
2011-09-08 10:00:00,2011-09-08,10,62.0
2011-09-08 11:00:00,2011-09-08,11,96.0
2011-09-08 12:00:00,2011-09-08,12,102.0
2011-09-08 13:00:00,2011-09-08,13,125.0
2011-09-08 14:00:00,2011-09-08,14,119.0
2011-09-08 15:00:00,2011-09-08,15,136.0
2011-09-08 16:00:00,2011-09-08,16,156.0
2011-09-08 17:00:00,2011-09-08,17,111.0
2011-09-08 18:00:00,2011-09-08,18,67.0
2011-09-08 19:00:00,2011-09-08,19,50.0
2011-09-08 20:00:00,2011-09-08,20,86.0
2011-09-08 21:00:00,2011-09-08,21,80.0
2011-09-08 22:00:00,2011-09-08,22,70.0
2011-09-08 23:00:00,2011-09-08,23,26.0
2011-09-09 00:00:00,2011-09-09,0,16.0
2011-09-09 01:00:00,2011-09-09,1,8.0
2011-09-12 03:00:00,2011-09-12,3,0.0
2011-09-12 04:00:00,2011-09-12,4,4.0
2011-09-12 05:00:00,2011-09-12,5,22.0
2011-09-12 06:00:00,2011-09-12,6,108.0
2011-09-12 07:00:00,2011-09-12,7,309.0
2011-09-12 08:00:00,2011-09-12,8,402.0
2011-09-12 09:00:00,2011-09-12,9,173.0
2011-09-12 10:00:00,2011-09-12,10,128.0
2011-09-12 11:00:00,2011-09-12,11,164.0
2011-09-12 12:00:00,2011-09-12,12,180.0
2011-09-12 13:00:00,2011-09-12,13,162.0
2011-09-12 14:00:00,2011-09-12,14,189.0
2011-09-12 15:00:00,2011-09-12,15,206.0
2011-09-12 16:00:00,2011-09-12,16,294.0
2011-09-12 17:00:00,2011-09-12,17,586.0
2011-09-12 18:00:00,2011-09-12,18,560.0
2011-09-12 19:00:00,2011-09-12,19,423.0
2011-09-12 20:00:00,2011-09-12,20,294.0
2011-09-12 21:00:00,2011-09-12,21,191.0
2011-09-12 22:00:00,2011-09-12,22,145.0
2011-09-12 23:00:00,2011-09-12,23,69.0
2011-09-13 00:00:00,2011-09-13,0,26.0
2011-09-13 01:00:00,2011-09-13,1,10.0
2011-09-13 02:00:00,2011-09-13,2,2.0
2011-10-19 03:00:00,2011-10-19,3,0.0
2011-10-19 04:00:00,2011-10-19,4,3.0
2011-10-19 05:00:00,2011-10-19,5,3.0
2011-10-19 06:00:00,2011-10-19,6,30.0
2011-10-19 07:00:00,2011-10-19,7,67.0
2011-10-19 08:00:00,2011-10-19,8,208.0
2011-10-19 09:00:00,2011-10-19,9,201.0
2011-10-19 10:00:00,2011-10-19,10,120.0
2011-10-19 11:00:00,2011-10-19,11,148.0
2011-10-19 12:00:00,2011-10-19,12,129.0
2011-10-19 13:00:00,2011-10-19,13,106.0
2011-10-19 14:00:00,2011-10-19,14,95.0
2011-10-19 15:00:00,2011-10-19,15,119.0
2011-10-19 16:00:00,2011-10-19,16,200.0
2011-10-19 17:00:00,2011-10-19,17,177.0
2011-10-19 18:00:00,2011-10-19,18,137.0
2011-10-19 19:00:00,2011-10-19,19,196.0
2011-10-19 20:00:00,2011-10-19,20,145.0
2011-10-19 21:00:00,2011-10-19,21,83.0
2011-10-19 22:00:00,2011-10-19,22,107.0
2011-10-19 23:00:00,2011-10-19,23,69.0
2011-10-20 00:00:00,2011-10-20,0,26.0
2011-10-20 01:00:00,2011-10-20,1,14.0
2011-10-20 02:00:00,2011-10-20,2,4.0
2011-11-28 02:00:00,2011-11-28,2,0.0
2011-11-28 03:00:00,2011-11-28,3,5.0
2011-11-28 04:00:00,2011-11-28,4,3.0
2011-11-28 05:00:00,2011-11-28,5,34.0
2011-11-28 06:00:00,2011-11-28,6,99.0
2011-11-28 07:00:00,2011-11-28,7,275.0
2011-11-28 08:00:00,2011-11-28,8,404.0
2011-11-28 09:00:00,2011-11-28,9,206.0
2011-11-28 10:00:00,2011-11-28,10,106.0
2011-11-28 11:00:00,2011-11-28,11,117.0
2011-11-28 12:00:00,2011-11-28,12,172.0
2011-11-28 13:00:00,2011-11-28,13,159.0
2011-11-28 14:00:00,2011-11-28,14,142.0
2011-11-28 15:00:00,2011-11-28,15,148.0
2011-11-28 16:00:00,2011-11-28,16,259.0
2011-11-28 17:00:00,2011-11-28,17,463.0
2011-11-28 18:00:00,2011-11-28,18,408.0
2011-11-28 19:00:00,2011-11-28,19,261.0
2011-11-28 20:00:00,2011-11-28,20,217.0
2011-11-28 21:00:00,2011-11-28,21,155.0
2011-11-28 22:00:00,2011-11-28,22,106.0
